616	323	4	891224801
592	124	5	882607986
690	203	4	881179631
796	488	2	892662400
592	50	5	882607872
273	307	2	891292761
416	934	2	876698178
561	48	4	885807547
431	307	3	879038461
158	70	4	880135118
489	872	2	891448530
119	616	2	886177206
393	728	3	889730209
389	661	4	880165168
301	218	4	882076643
269	475	5	891457067
14	382	5	879119739
62	463	4	879374916
468	181	3	875280041
627	7	5	879531158
514	462	4	875310992
83	846	3	891181639
269	919	4	891446132
663	1009	3	889493069
262	762	2	879790974
128	685	3	879968774
327	650	4	887745699
97	661	5	884238817
263	315	4	891296896
450	182	5	882376585
354	714	4	891217449
734	144	2	891023019
344	281	3	884900374
200	580	2	884130114
482	288	3	887644023
506	300	3	888178161
806	226	3	882389908
42	239	5	881108187
267	22	4	878971816
1	227	4	876892946
59	489	4	888205300
740	1038	4	879523187
452	285	3	888492147
693	1145	2	875483049
126	690	3	887853735
332	385	5	888098398
657	302	2	884237291
304	742	3	884968078
311	79	4	884364623
526	127	4	885682426
344	463	4	884901210
491	190	4	891189631
49	347	3	888065487
486	1405	5	879874516
495	86	5	888637768
684	585	2	878762273
407	69	4	875042569
299	399	2	889503373
380	427	4	885478193
650	417	3	891387591
22	456	1	878887413
184	65	4	889909516
16	28	5	877727122
201	566	3	884112352
716	284	3	879794116
371	69	5	877486953
43	88	5	883955702
586	232	3	884058809
234	71	3	892334338
524	55	2	884634911
82	220	2	878768840
121	86	5	891388286
721	191	3	877140490
223	749	4	891549049
367	561	4	876690048
656	750	2	892318648
184	1396	4	889913490
840	528	5	891209260
393	248	4	887744202
262	92	3	879794205
648	68	1	884882916
182	126	5	885613153
416	739	5	893212896
698	1020	2	886367558
672	1061	4	879789566
836	507	4	885754149
293	49	3	888907312
425	92	5	878738335
357	412	2	878951918
44	871	3	883613005
44	147	4	878341343
294	678	2	877818861
577	582	4	880475540
577	1291	3	880471954
398	521	5	875717779
311	576	3	884366269
20	208	2	879669401
597	763	4	875340191
776	816	2	892920423
457	257	3	882393036
284	690	3	885329468
156	346	3	888185561
624	1059	1	879793358
831	750	4	891354225
194	87	4	879523104
788	693	2	880868705
270	781	5	876955750
828	347	1	891035438
627	562	2	879531504
776	98	4	891628837
304	328	3	884967167
521	96	4	884477853
56	781	4	892677147
1	88	4	878542791
476	42	4	883364295
393	78	2	889731521
481	207	3	885828619
617	201	1	883789465
592	1073	5	882956276
796	1522	3	893194740
420	547	4	891357104
655	64	4	887426931
85	319	4	879452334
152	313	4	890322242
798	571	3	875914458
314	948	3	877886029
489	1243	4	891445231
624	236	3	879792358
680	7	5	876816310
758	955	2	881977021
618	421	3	891308615
719	620	4	879359034
667	427	5	891034767
682	597	1	888522699
5	1	4	875635748
145	217	3	877343156
221	737	4	875393346
795	473	2	880561783
577	183	5	880474747
110	1188	4	886988818
303	69	5	879467542
650	1119	3	891383303
114	89	5	881260024
588	289	2	890015063
577	100	4	880470350
774	452	1	888557805
341	335	4	890757782
262	292	4	879961282
683	340	4	893286260
211	1330	3	879460096
535	963	5	879617977
540	100	5	882156948
666	264	3	880138999
249	591	5	879572890
344	462	2	884901156
517	117	4	892659893
298	423	5	884183063
184	396	3	889910326
500	61	4	883875431
276	561	2	874792745
586	550	4	884061459
539	45	4	879788345
490	919	4	875428765
227	1007	4	879035158
145	275	2	885557505
232	165	4	888550036
291	834	3	874834358
393	356	3	889731088
234	505	4	892333798
749	291	4	878848137
151	781	3	879543181
200	472	4	884127890
569	298	3	879793784
405	1590	1	885549789
279	235	3	891209153
347	977	5	881653224
472	916	5	892790627
535	425	5	879618338
292	488	5	881105657
373	58	4	877100161
390	283	4	879694316
746	183	4	885075165
800	223	5	887646979
778	204	4	890726518
378	926	1	880318158
379	339	3	883031585
178	762	3	882824592
361	173	5	879440774
657	109	1	884239886
707	499	4	886287450
184	485	4	889908947
577	1209	4	880476578
121	357	5	891388063
52	280	3	882922806
389	507	5	879991196
286	401	1	877535446
464	294	4	878354721
529	310	4	882534996
21	164	5	874951695
69	628	3	882126125
715	276	3	875962454
804	797	4	879445280
91	187	5	891438908
178	134	3	882826983
637	1060	2	882904148
314	597	4	877887065
479	1608	2	889125499
515	323	3	887659192
343	199	5	876404464
776	355	3	892210668
121	276	3	891388453
164	748	5	889401410
77	210	3	884753028
26	315	3	891347400
25	604	4	885852008
90	703	3	891384997
94	134	5	886008885
417	25	2	879646413
733	149	4	879535440
149	321	2	883512856
349	1128	3	879466062
479	54	3	879462121
144	632	4	888105472
194	70	3	879522324
487	1044	3	884051761
640	175	5	874777735
616	937	4	891224919
234	497	4	892334481
597	300	5	875338983
308	198	3	887739172
234	731	2	892336194
160	59	4	876858346
492	654	4	879969323
295	648	4	879517324
394	288	4	880886919
585	707	5	891282894
311	553	3	884365451
444	271	3	891979403
712	955	2	874957293
94	1	4	885870323
549	225	3	881672804
255	879	3	883215660
115	282	4	881171009
515	258	4	887658676
835	200	4	891033927
90	259	2	891382392
457	56	4	882396868
145	123	4	879161848
130	739	5	876252420
117	928	3	881009471
381	83	4	892695996
753	427	5	891401712
655	961	3	888685735
639	778	5	891239613
622	162	3	882670389
479	358	1	879459732
293	1286	4	888906844
276	331	4	890979062
797	243	2	879439104
184	1121	4	889910545
447	879	3	878854056
36	878	5	882157581
560	100	5	879975752
654	223	4	887864497
15	473	1	879456204
14	275	4	876964725
62	55	5	879373692
379	239	4	880961874
406	433	3	880131791
835	505	3	891033857
605	546	2	879429729
535	45	3	879618655
67	412	1	875379540
458	134	5	886395963
13	222	3	882140285
158	285	5	880132383
707	632	4	886287426
23	185	4	874785756
360	286	5	880353526
659	486	4	891383733
833	656	4	875123536
320	240	3	884748818
52	919	5	882922140
201	29	3	884141053
114	153	3	881309622
616	339	3	891224718
279	421	3	892864867
106	313	4	888706075
38	768	5	892433062
796	810	3	893048622
655	1160	3	888685850
85	709	5	879828941
64	898	2	889737106
601	100	4	876346757
109	101	1	880578186
496	393	1	876069951
373	472	3	877111951
72	198	5	880037881
608	357	5	880404916
385	1097	5	879440158
262	418	3	879794223
264	1074	4	886123727
809	328	5	891036989
551	204	4	892777673
806	96	5	882389908
669	276	2	892550259
725	276	4	876106243
603	229	4	891955972
90	732	5	891383241
831	237	4	891355004
174	151	3	886434013
645	673	3	892054600
749	184	2	878848137
429	382	3	882386601
454	11	1	888266433
304	323	3	884967391
42	196	5	881107718
593	117	4	875659497
709	203	4	879849372
44	9	5	878341196
537	1068	3	886029974
378	70	4	882642831
532	2	5	893119336
13	311	3	881514726
476	959	3	883364433
504	579	4	887911391
189	136	4	893265535
374	172	3	880434204
524	419	1	884635031
617	565	4	883789635
399	43	3	882348664
87	765	3	879877006
561	179	4	885807261
750	1280	1	879445877
838	12	4	887067063
815	69	4	878694106
588	172	5	890026459
711	419	5	879994581
535	135	3	879617978
639	661	4	891239155
613	435	5	891227299
639	724	3	891239581
37	22	5	880915810
654	294	3	887863127
807	720	4	893080801
340	969	5	884991647
468	173	5	875295093
299	302	4	889501087
737	89	4	884314664
303	404	4	879468375
308	129	5	887736925
655	25	3	887611511
212	268	5	879303468
527	628	3	879456289
13	529	4	882140206
139	242	3	879537876
381	378	4	892696019
804	10	4	879442298
600	518	5	888451908
228	655	4	889388489
409	213	4	881107750
660	63	2	891201823
811	315	4	886377579
250	993	5	878089881
707	864	4	880060262
698	945	2	886367100
452	780	1	885476356
802	197	3	875985347
405	1074	3	885546636
545	569	3	879900011
760	841	3	875666421
666	974	4	880313929
13	177	5	882397271
113	116	3	875076246
693	118	2	875483597
275	102	3	875154718
78	871	3	879634199
298	1	5	884126061
387	1110	2	886483009
486	244	3	879875220
184	235	2	889907862
421	173	1	892241319
464	328	3	878354722
696	1176	4	886403631
691	500	3	875543068
831	333	4	891353915
478	393	4	889397306
790	246	4	884461283
393	819	3	889731592
59	473	3	888203610
354	435	4	891218024
660	56	1	891265453
177	124	3	880130881
62	190	5	879374686
286	144	3	877531434
614	294	4	879464507
834	9	3	890862311
617	498	3	883788955
56	372	3	892911290
572	300	4	879449243
747	135	5	888640437
144	1142	5	888103968
145	120	2	888398563
727	294	4	883708087
761	205	4	876190511
5	419	3	875636815
641	657	4	879370062
663	273	4	889492679
450	707	5	882373786
397	8	4	885349913
190	508	3	891033905
643	53	4	891449719
267	64	5	878972193
270	546	4	876954484
531	358	1	887049187
282	302	5	879949347
504	402	4	887839835
214	175	5	892668153
376	237	3	879459054
707	531	5	886286214
435	152	4	884132072
782	886	3	891498267
307	121	1	879114143
347	386	1	881654846
551	226	5	892783411
385	526	3	879445098
64	182	4	889738030
293	280	2	888905198
248	475	5	884535446
798	694	3	875303718
780	520	4	891363904
654	11	4	887864452
218	204	3	877488692
763	1	4	878915559
276	577	2	877935336
747	461	5	888639526
716	445	3	879797221
327	64	2	887745699
738	81	4	875351092
307	739	2	877122317
514	31	4	886190665
593	210	2	875673181
221	282	4	875244558
396	260	3	884645754
328	614	4	885046276
480	114	4	891208547
223	282	4	891549627
747	327	4	888638425
600	450	4	888453144
314	367	4	877889770
45	764	4	881015310
265	117	5	875320332
425	1434	4	890346317
718	831	3	883349663
821	509	5	874793574
7	682	2	891350383
392	316	5	891037811
307	210	2	877123746
650	416	3	891387312
190	823	2	891626040
770	742	4	875972927
373	20	2	877098751
406	692	3	880131792
90	242	4	891382267
641	558	5	879370299
95	26	3	880571951
374	222	4	880392778
727	542	2	883712993
727	257	2	883708806
392	199	5	891038466
299	1036	2	889503856
125	1074	3	892838827
256	36	3	882165269
611	690	3	891636098
259	781	3	888630664
600	22	5	888451491
562	135	5	879196075
347	568	4	881654339
409	275	4	881107351
796	768	2	893219065
378	225	3	880045006
655	375	2	888984293
144	32	4	888105287
216	508	4	881432564
630	118	4	885666875
137	476	1	881433524
356	300	3	891405978
655	459	2	891408204
450	270	4	882216108
458	287	4	886394822
346	182	5	874948031
489	878	2	891448565
304	275	4	884968264
524	479	4	884637314
89	1	5	879461219
297	198	3	875238923
566	393	2	881651434
561	14	3	885808929
207	805	3	882081278
673	322	4	888787450
395	231	4	883764456
184	212	4	889909618
757	431	4	888466584
130	939	4	876252041
230	196	5	880484755
450	499	5	882372178
92	655	4	875654533
551	399	3	892785364
284	687	3	885329902
13	569	2	882396955
223	69	5	891550889
102	326	3	879082298
833	100	4	875036169
506	226	4	885135844
770	508	5	875972322
761	1277	1	876190752
254	257	3	886471389
327	285	4	887744459
766	951	3	891310540
711	193	4	879993092
49	53	4	888067405
699	277	3	878882319
357	1034	2	878952222
57	926	3	883697831
28	89	4	881961104
523	211	4	883702292
453	157	4	877561172
694	216	4	875729830
95	739	3	880572689
503	306	5	879438024
634	292	3	876170101
43	1056	3	883955498
50	823	3	877052784
757	574	3	888467187
92	245	4	877966971
442	350	2	883387916
554	229	3	876369907
642	377	3	886569809
323	245	2	878739084
9	7	4	886960030
346	97	4	874948929
262	90	4	879795270
541	756	4	883866028
13	670	3	882396955
694	179	4	875730980
514	191	5	875318224
10	22	5	877888812
785	195	4	879438984
104	591	4	888465263
567	504	4	882425874
716	228	4	879794870
773	720	1	888540218
747	1375	4	888732571
20	323	4	879667684
577	62	3	880475504
456	61	4	881373228
504	139	3	887840589
640	336	3	886353894
762	475	5	878719219
584	313	5	885773921
109	545	2	880583493
101	756	3	877136424
686	26	5	879546847
151	430	4	879528418
87	118	4	879876162
213	143	5	878955766
618	477	2	891308791
409	165	4	881107410
406	746	3	880131741
798	1224	2	875638842
394	56	5	880887406
524	525	3	884634615
23	62	3	874786880
299	343	3	881605700
709	11	5	879847945
394	184	3	880889010
18	127	5	880129668
318	229	1	884497318
294	1012	4	877819792
585	529	3	891283124
634	237	5	877018125
748	408	5	879454428
397	298	4	885349348
234	466	4	892334368
796	134	3	892663009
7	210	4	891352904
491	657	5	891189306
210	97	5	887736454
367	665	5	876689738
326	663	1	879877159
378	496	3	880045935
642	975	2	886130929
324	307	5	880574766
63	678	2	875747047
379	89	4	880525424
398	403	4	875657734
201	924	3	884140751
727	371	2	883712193
624	342	3	891961267
615	48	5	879448399
747	1170	2	888733182
407	134	5	875042569
279	226	4	880850073
796	566	4	893048343
291	1253	3	874834944
259	168	5	876365003
590	285	5	879438735
705	15	3	883427297
682	24	4	888522575
772	332	4	877533731
513	405	3	885062559
279	832	3	881375854
478	71	3	889388790
173	289	4	877556988
521	13	2	884476240
207	131	3	878104377
151	134	4	879524131
593	275	3	875658862
128	622	4	879968332
804	1140	3	879446276
307	408	5	875645579
704	382	4	891397571
1	43	4	878542869
621	625	4	874965299
605	531	4	879424583
682	558	1	888519276
387	1011	3	886481033
592	931	1	882608960
101	109	2	877136360
177	183	4	880130972
558	14	4	879436097
749	731	3	878848828
825	1047	3	880756934
659	357	4	891331959
374	1134	4	880392846
160	604	4	876859778
125	289	5	892835854
193	343	1	889123777
271	177	3	885848373
648	507	1	884796598
334	200	4	891547171
328	96	4	885046174
435	300	2	884130647
181	1094	1	878963086
592	11	5	882955978
447	281	3	878854857
246	941	1	884923547
417	1041	3	879648478
504	307	4	887831273
311	282	5	884963228
158	472	3	880132659
345	1226	3	884994592
825	249	3	880755693
401	225	1	891032474
327	143	4	888251408
676	294	4	892685591
121	165	4	891388210
328	234	4	885046376
382	1268	5	875947296
286	640	5	877531830
833	436	2	875224252
524	466	4	884636583
796	403	4	893048410
669	132	4	891260519
276	135	5	874787441
721	1026	3	877137214
484	222	5	883402900
276	786	3	874791694
536	1063	5	882359938
334	125	3	891544925
76	286	5	875027206
435	434	2	884131542
537	268	4	886028647
14	628	5	880929697
396	871	2	884646289
472	4	3	875980418
807	498	4	892529150
194	230	1	879535548
632	228	3	879457157
168	411	1	884288222
542	288	2	886532149
378	317	5	880056195
537	778	3	886031106
791	301	3	879448035
715	101	3	875964131
676	169	5	892686524
792	1047	3	877909798
387	566	3	886483194
345	132	5	884901371
85	345	4	884820077
276	258	5	874786337
62	651	4	879373848
415	258	4	879439135
276	219	4	874792692
458	180	4	886397679
721	303	3	877137285
741	194	4	891457242
85	211	5	879454005
110	1228	3	886988689
788	222	3	880869945
521	405	2	884476820
567	136	5	882426210
653	409	2	880153406
334	1241	2	891545513
621	24	4	880737433
587	312	2	892871563
195	304	4	876617344
269	661	4	891447773
465	319	3	883529372
747	844	4	888640136
181	844	1	878962816
707	936	4	880059836
506	29	2	874874894
100	344	4	891374868
453	364	3	888206676
452	58	3	875261666
570	303	5	881262256
253	96	5	891628651
236	273	1	890116670
10	183	5	877893020
698	419	3	886367474
521	226	4	884478721
716	144	2	879795467
406	923	3	879446108
790	116	4	884461334
270	98	5	876955868
727	180	3	883711589
148	507	5	877398587
234	1285	3	892335764
823	318	5	878438179
697	818	4	882622228
103	255	5	880416423
219	347	1	889386819
714	410	3	892777767
268	238	3	875310352
7	70	1	891352557
312	189	5	891698516
214	527	4	891544089
308	201	5	887737334
489	991	3	891445439
391	209	5	877399541
627	697	5	879530042
160	455	4	876769689
44	133	4	878347569
764	9	4	876242649
749	480	5	878847328
363	127	4	891495169
693	64	3	875482136
805	411	2	881705350
399	628	3	882340719
94	248	4	891724341
385	320	3	885367060
385	1021	5	879441572
42	25	3	881110670
584	228	5	885774171
43	724	4	875981390
126	243	5	887855342
547	319	4	891282926
749	250	3	878846978
339	435	4	891032189
458	408	5	886396637
608	283	4	880406623
627	468	2	879530408
655	301	2	887424991
269	627	1	891451063
109	823	3	880572296
639	14	5	891239813
151	111	4	879542775
142	338	2	888640199
807	63	5	892531504
7	440	1	892131978
438	284	2	879868308
417	423	4	879647118
116	750	4	886309481
215	212	2	891435680
643	177	4	891448002
305	557	4	886324521
57	245	4	883696709
151	200	3	879525002
464	358	3	878354680
60	618	3	883327113
269	89	2	891448800
655	792	3	891585380
506	461	2	874873944
697	323	4	882621621
556	507	5	882136205
597	326	1	875339083
843	427	2	879446281
310	116	5	879436104
719	121	1	879372253
666	956	4	880568637
739	197	1	886958860
45	756	2	881015244
144	24	4	888104541
108	50	4	879879739
739	172	4	886958938
815	485	4	878694820
395	121	3	883765731
287	156	5	875336804
234	77	3	892333890
287	710	4	875334807
807	826	3	893082505
654	597	4	887864812
256	1090	2	882164999
435	98	5	884131576
721	239	4	877147007
798	768	4	876175980
804	288	1	879447476
458	57	1	886395758
407	737	4	875117053
329	892	2	891655614
435	52	5	884132403
378	606	5	880055478
481	393	3	885829045
601	234	1	876348947
99	433	4	886780105
94	1140	2	891723328
125	172	5	879454448
394	228	5	881132876
526	100	5	885682448
363	552	4	891497853
239	1099	5	889179253
766	182	4	891309053
193	485	5	889124252
146	346	4	891457591
454	493	2	888267617
25	86	4	885852248
407	474	3	875042378
301	230	4	882077033
487	713	4	883444631
144	212	5	888105993
456	1220	3	881375051
188	568	4	875072583
788	492	3	880868235
293	501	4	888906378
450	956	4	882394097
554	133	4	876369272
56	450	3	892679374
310	1386	1	879436177
342	486	5	874984207
533	12	4	879438543
648	1337	3	884367366
87	210	5	879875734
447	1132	3	878855164
241	310	4	887249576
677	243	3	889399113
453	100	5	877552612
566	134	5	881649853
804	615	5	879442298
401	493	4	891033370
236	304	4	890117676
299	251	5	877877434
293	298	4	888904795
293	250	3	888904862
29	539	2	882821044
774	431	4	888557329
292	174	5	881105481
487	237	4	883441813
472	603	5	875980376
396	742	4	884646346
409	214	4	881109216
393	724	3	889729159
201	737	2	884112077
610	402	5	888704000
343	174	5	876404464
308	679	4	887739426
646	323	3	888529153
35	937	4	875459237
286	1038	5	884583549
393	71	3	889554977
228	651	4	889388521
476	890	1	883365989
351	1024	4	879481495
499	898	4	885597901
537	705	3	886031074
406	23	4	879446529
332	406	3	887938601
571	124	4	883354760
828	896	4	891379760
802	330	2	875985031
312	1167	4	891699295
507	252	5	889966054
827	326	3	882807503
194	515	4	879524216
774	250	3	888559123
234	50	4	892079237
464	748	4	878354681
421	200	3	892241687
424	1084	5	880859591
498	381	3	881961312
707	1141	3	886285791
733	284	2	879535129
62	191	5	879373613
796	1049	4	893219151
98	210	4	880498968
443	260	1	883504818
7	198	3	891351685
795	257	3	881252002
493	754	3	884129868
63	20	3	875748004
189	474	5	893265238
332	12	5	888098205
320	188	4	884749360
747	875	3	888638455
468	498	5	875291571
741	815	3	891458647
474	431	4	887926999
279	577	1	889151559
52	463	5	882922927
514	652	4	886189466
682	761	4	888521090
16	948	3	877717397
423	300	3	891394874
90	86	5	891383626
6	293	3	883599327
116	252	2	876453376
326	403	3	879876976
766	428	5	891309622
311	227	4	884365617
586	96	4	884059110
743	222	4	881277962
471	102	5	889828081
222	849	4	881060281
308	741	4	887739863
379	197	5	880568253
119	917	4	892564349
458	696	3	886395512
557	12	5	881179653
653	371	1	880152058
417	1047	4	879646388
234	1039	3	892078741
95	514	2	888954076
161	318	3	891170824
484	778	5	891195246
533	181	5	879191085
121	291	3	891390477
682	273	4	888520864
57	7	4	883697105
753	527	4	891401510
275	202	3	875155167
42	428	3	881108040
197	665	4	891410124
318	648	5	884495534
59	692	3	888205463
389	105	3	880614316
437	425	4	880141374
537	171	3	886030967
437	1262	3	881002091
403	9	3	879786052
716	122	2	879794727
393	761	4	889728667
95	510	4	879196188
72	82	3	880037242
7	367	5	891350810
343	68	1	876406878
558	285	5	879436396
429	232	4	882385859
11	208	4	891905032
437	443	4	880142851
410	286	4	888627138
291	685	5	874834254
334	371	2	891547283
290	826	2	880732271
215	197	4	891435357
437	98	5	880141962
478	79	4	889388743
660	1020	4	891199833
592	157	5	882955918
311	465	4	884365406
6	22	3	883602048
374	310	5	880392237
374	184	2	880939034
610	203	4	888703749
62	1130	4	879376686
13	225	2	882399156
707	533	5	880060420
827	333	3	892157242
460	13	3	882912371
621	91	3	874965299
393	751	2	887741960
194	215	3	879524291
116	50	3	876452443
708	300	4	892718939
388	121	4	886436756
250	338	4	883263374
546	286	2	885139580
125	751	5	892835624
757	53	3	888466737
229	272	3	891632073
346	1110	1	875264985
609	314	1	886895941
156	180	5	888185777
234	641	4	892078297
620	354	5	889986477
85	433	3	879828720
83	977	3	880307382
786	198	5	882843753
393	288	3	887741960
436	367	4	887770217
511	682	4	890004844
721	682	3	877137285
437	737	1	880142614
158	83	5	880134913
450	518	4	882374134
178	98	5	882826944
406	127	4	879445430
177	292	3	880130415
299	283	3	889417370
788	726	4	880871128
804	1285	2	879445766
295	151	4	879517635
814	669	3	885411204
655	1042	2	887523641
734	288	4	891022311
81	25	5	876533946
115	12	5	881171982
707	707	5	886286133
843	298	2	879444531
301	719	4	882079542
686	187	5	879545481
554	696	3	876232023
334	58	4	891546914
7	382	4	891352093
409	1097	2	881108829
452	269	5	888568251
301	168	4	882075994
210	527	5	887736232
788	579	3	880871804
659	559	1	891386641
454	968	2	888267198
821	284	3	874792521
450	713	3	882395778
26	150	3	891350750
308	295	3	887741461
788	157	5	880869396
291	1471	3	874834914
457	318	5	882397337
284	750	3	885328906
85	286	4	879452259
655	603	4	887473605
313	144	4	891015144
648	447	5	884883578
200	771	4	884130721
699	544	4	879147109
21	330	4	874951040
497	943	4	879362019
239	195	5	889180747
715	56	5	875963387
443	313	4	883504564
266	325	1	892257419
666	91	3	880139409
57	8	4	883698292
276	142	3	874792945
532	1594	4	893115576
244	317	5	880602083
316	185	2	880853548
278	22	5	891295360
521	173	4	884477896
268	369	1	875744021
270	88	5	876955711
385	1129	5	879440236
5	363	3	875635225
447	469	4	878856394
42	99	5	881108346
342	873	3	874984068
606	265	4	880924663
168	258	4	884286863
241	292	4	887250084
276	768	3	874793118
113	286	4	875325377
374	294	2	880392193
90	486	5	891383912
116	246	5	876452405
264	12	5	886122508
300	322	4	875650018
459	336	2	879561708
328	568	3	885047896
439	300	4	882892424
43	153	5	883955135
716	173	4	879797328
449	282	3	879958953
757	343	3	888443555
804	328	4	879440600
275	50	4	876198296
311	511	4	884365202
618	746	2	891308946
385	175	4	879441572
815	204	4	878693871
200	892	4	884127082
486	124	5	879874545
798	932	4	875637927
557	346	2	884357321
13	197	4	881515239
181	1302	1	878962086
383	496	5	891192888
353	327	2	891402443
382	1229	5	875947240
719	9	4	883354106
279	415	3	875314313
18	202	3	880130515
49	1079	1	888069165
235	70	5	889655619
398	230	3	875908666
275	501	3	875154718
195	109	3	878019342
551	1136	5	892784049
49	420	4	888067031
379	194	5	880525194
720	302	5	891262608
256	692	5	882165066
638	100	3	876695560
13	199	5	882140001
495	147	5	888637768
293	779	1	888908066
629	1109	4	880117813
462	322	5	886365773
780	515	3	891364124
195	823	4	881485704
237	64	5	879376671
99	28	3	885680578
109	239	4	880578632
201	334	4	884110927
766	89	4	891309090
684	1283	3	875811708
124	616	4	890287645
83	66	4	880307898
346	219	2	875263664
58	174	4	884305271
404	333	2	883790286
524	461	3	884635287
734	607	5	891023066
843	23	2	879446696
564	345	4	888718521
551	76	4	892778202
690	585	2	881177970
87	68	3	879876074
464	510	4	878355167
65	660	5	879216880
430	302	4	877225173
144	257	4	888104258
348	369	3	886523758
465	64	5	883530088
450	73	3	887661438
618	276	3	891309266
606	841	3	880922625
393	870	3	887745454
393	692	3	889554908
292	343	2	881103478
802	176	5	875985469
293	147	2	888905229
413	273	2	879969484
255	324	5	883215586
318	356	4	884496671
737	174	2	884314740
429	288	3	882387685
823	66	4	878439391
551	849	5	892785128
276	1199	4	888873674
770	988	3	875971703
807	50	5	892529076
187	28	4	879465597
370	199	4	879434999
514	100	4	875318163
552	864	3	879221876
87	449	3	879876110
733	985	3	879535909
539	496	3	879787985
187	735	4	879465532
452	863	5	885816769
486	15	3	879875278
223	1300	1	891550470
713	750	3	888881939
80	87	4	887401307
800	300	4	887646980
712	61	3	874730031
236	207	3	890116221
292	127	5	881104268
409	526	3	881107117
96	423	5	884403057
23	213	3	874785675
595	14	5	886921223
385	1524	5	879445662
825	291	5	880756603
18	14	5	880130431
498	127	4	881954219
658	1079	2	875145572
271	441	3	885849648
118	172	5	875384751
655	1074	3	891999461
643	215	3	891447037
643	443	4	891446919
632	510	5	879459738
804	678	4	879440700
293	445	4	888906315
101	280	3	877136039
314	815	5	877886375
618	168	5	891308342
256	1231	3	882164603
776	440	2	892920480
401	471	4	891032495
497	665	2	879310966
294	257	3	877819599
354	387	4	891307180
342	174	2	875319681
417	651	4	879648212
122	11	1	879270424
406	962	4	879445810
139	1233	5	879537844
184	213	5	889909045
201	190	4	884111873
246	172	5	884922042
500	143	3	883875092
699	191	3	878883173
628	874	5	880776981
592	1071	4	882956668
312	660	4	891699321
327	210	3	887744065
682	276	3	888517097
817	129	4	874815836
176	405	2	886048262
564	323	3	888730838
326	521	2	879875399
818	1105	1	891883071
405	1175	1	885549904
144	845	4	888104191
13	414	5	882141458
405	725	1	885547691
798	563	2	875638323
298	993	4	884125629
704	607	4	891397535
808	288	3	883949454
560	123	2	879976542
436	144	5	887769444
393	623	3	889731562
747	124	5	888639138
126	344	4	887853735
181	1288	1	878962349
328	180	4	885046134
606	153	3	880926700
497	569	2	879362359
633	405	4	875325654
537	25	2	886030199
699	479	3	878883038
102	55	3	888801465
387	68	4	886483099
18	91	3	880130393
763	198	5	878915958
327	65	2	887747617
70	472	3	884148885
717	888	5	884642133
73	12	5	888624976
405	551	1	885548475
715	24	3	875962374
163	216	3	891220196
343	427	5	876405820
629	111	5	880117689
221	1011	4	875244792
137	243	4	881432790
344	127	5	889814518
480	100	4	891207715
130	276	4	878537447
13	763	1	882141458
41	414	4	890687550
569	546	3	879794302
503	132	5	880472148
499	664	3	885599334
409	518	1	881109347
592	1265	1	882607690
351	895	3	883356591
374	195	3	880938870
378	796	2	880333626
49	1075	2	888066424
406	492	4	879445859
313	156	3	891014838
537	1010	2	886030381
500	569	4	883876370
416	353	2	886314834
328	82	4	885046537
286	235	4	875807003
58	1019	4	884305088
430	248	3	877225832
13	328	3	881514811
500	739	2	883876573
642	1029	3	885606271
231	300	4	888605273
171	346	4	891034835
314	417	4	877888855
796	945	5	892663009
835	1	3	891033420
222	185	4	881059419
197	720	2	891410039
308	123	3	887738619
642	245	4	891317923
429	214	3	882384526
449	273	4	879959003
755	331	3	882569771
454	385	3	888266810
13	94	3	882142057
655	700	3	887523200
727	55	3	883710375
514	527	4	875462466
763	151	4	878923488
158	177	4	880134407
415	174	5	879439864
269	139	1	891451492
56	173	4	892737191
621	147	3	880738282
303	477	3	879483827
267	198	5	878971745
595	289	4	886920602
344	272	5	885769962
276	1074	3	877934446
835	591	4	891032579
303	1011	2	879484282
625	168	3	891262837
264	844	1	886124097
305	76	1	886323506
834	181	5	890862526
313	77	3	891031950
311	258	4	884363706
187	462	5	879466062
15	924	3	879456204
785	174	5	879438957
314	54	4	877888892
72	234	4	880037418
773	286	3	888538269
279	66	2	882146492
301	735	2	882077871
744	508	5	881171907
291	411	4	874834220
659	49	3	891385438
276	1109	3	882659656
431	988	2	877844657
271	644	3	885848916
608	86	5	880403484
803	289	3	880055309
60	21	3	883327923
442	695	5	883387935
172	606	3	875537964
76	288	2	878101114
405	1159	1	885549407
397	693	4	885349955
551	150	3	892782807
724	1432	1	883758208
339	428	5	891032349
658	433	4	875147994
146	262	4	891457714
307	423	5	879283587
429	843	1	882387114
690	88	4	881177689
551	943	5	892783451
592	1059	3	882608457
514	81	4	875463416
642	94	2	885605909
806	238	4	882388082
751	734	1	889299637
301	142	3	882078420
26	871	2	891379664
538	566	3	877107765
301	710	3	882078008
456	423	3	881374586
790	411	3	884462929
272	234	4	879455143
682	298	4	888518639
533	15	4	879192641
385	215	2	879442559
410	258	2	888626538
773	90	4	888539643
727	1231	3	883713082
479	602	4	879461492
207	787	3	876079054
396	288	3	884645648
438	100	4	879868024
49	219	1	888067405
622	404	3	882670562
207	328	2	884386312
497	373	4	879311007
318	482	5	884496156
466	33	4	890285113
13	124	5	884538663
13	143	1	882140205
841	316	4	889067313
560	1021	4	879975718
588	1078	4	890026999
95	450	2	880572787
840	221	4	891203309
727	191	4	883710717
369	243	3	889428228
